,name,link,rate,location,h_id
2974,Hôtel d'Orsay,https://www.tripadvisor.fr/Hotel_Review-g187175-d236889-Reviews-Hotel_d_Orsay-Toulouse_Haute_Garonne_Occitanie.html,"4,0","8 boulevard de Bonrepos, 31000, Toulouse France",187175236889
2975,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
2976,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
2977,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
2978,Hotel des Grands Hommes,https://www.tripadvisor.fr/Hotel_Review-g187147-d219988-Reviews-Hotel_des_Grands_Hommes-Paris_Ile_de_France.html,"4,5","17 Place du Pantheon, 75005 Paris France",187147219988
2979,Grand Atlantic Hôtel,https://www.tripadvisor.fr/Hotel_Review-g196505-d7778980-Reviews-Grand_Atlantic_Hotel-Arcachon_Gironde_Nouvelle_Aquitaine.html,"3,5","16 avenue de la Republique, 33120 Arcachon France",1965057778980
2980,Privilège Hôtel Eurociel Centre Comédie,https://www.tripadvisor.fr/Hotel_Review-g187153-d2706661-Reviews-Privilege_Hotel_Eurociel_Centre_Comedie-Montpellier_Herault_Occitanie.html,"4,5","1 Avenue Du Pont Juvenal MONTPELLIER CENTRE VILLE, 34000, Montpellier France",1871532706661
2981,Hotel Escale Oceania Biarritz,https://www.tripadvisor.fr/Hotel_Review-g187080-d248518-Reviews-Hotel_Escale_Oceania_Biarritz-Biarritz_Basque_Country_Pyrenees_Atlantiques_Nouvelle_Aqu.html,"4,0","19 ave de la Reine Victoria, 64200 Biarritz France",187080248518
2982,Crowne Plaza Barcelona - Fira Center,https://www.tripadvisor.fr/Hotel_Review-g187497-d228466-Reviews-Crowne_Plaza_Barcelona_Fira_Center-Barcelona_Catalonia.html,"4,5","Avenida de Rius I Taulet, 1-3, 08004 Barcelone Espagne",187497228466
2983,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
2984,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
2985,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
2986,Severin Safari Camp,https://www.tripadvisor.fr/Hotel_Review-g303978-d1308548-Reviews-Severin_Safari_Camp-Tsavo_National_Park_West_Coast_Province.html,"5,0","Kitani Wildlife Area, Tsavo National Park West 00400 Kenya",3039781308548
2987,Hotel Da Vinci & Spa,https://www.tripadvisor.fr/Hotel_Review-g187147-d6675948-Reviews-Hotel_Da_Vinci_Spa-Paris_Ile_de_France.html,"5,0","25 rue des Saints Pères, 75006 Paris France",1871476675948
2988,Hotel Le Regina,https://www.tripadvisor.fr/Hotel_Review-g196601-d675276-Reviews-Hotel_Le_Regina-Canet_en_Roussillon_Pyrenees_Orientales_Occitanie.html,"4,5","132 boulevard Tixador, 66140 Canet en Roussillon France",196601675276
2989,Hôtel CitizenM Paris Gare de Lyon,https://www.tripadvisor.fr/Hotel_Review-g187147-d12455412-Reviews-Hotel_CitizenM_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,"4,5","8 rue Van Gogh, 75012 Paris France",18714712455412
2990,Hôtel CitizenM Paris Gare de Lyon,https://www.tripadvisor.fr/Hotel_Review-g187147-d12455412-Reviews-Hotel_CitizenM_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,"4,5","8 rue Van Gogh, 75012 Paris France",18714712455412
2991,Hotel Parisianer,https://www.tripadvisor.fr/Hotel_Review-g187147-d17497848-Reviews-Hotel_Parisianer-Paris_Ile_de_France.html,"4,5","5 rue Hector Malot, 75012 Paris France",18714717497848
2992,Hôtel Le 209,https://www.tripadvisor.fr/Hotel_Review-g187147-d207565-Reviews-Hotel_Le_209-Paris_Ile_de_France.html,"4,0","209 / 211 Rue De Charenton, 75012 Paris France",187147207565
2993,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
2994,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
2995,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
2996,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
2997,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
2998,Ibis Budget Paris Coeur d'Orly Airport,https://www.tripadvisor.fr/Hotel_Review-g1517286-d10146358-Reviews-Ibis_Budget_Paris_Coeur_d_Orly_Airport-Orly_Val_de_Marne_Ile_de_France.html,"4,0","1 avenue de l Union, 94310 Orly France",151728610146358
2999,Hotel Darcet,https://www.tripadvisor.fr/Hotel_Review-g187147-d274978-Reviews-Hotel_Darcet-Paris_Ile_de_France.html,"4,5","4 rue Darcet 17 Arr., 75017 Paris France",187147274978
3000,Pullman Paris Eiffel Tower Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d197985-Reviews-Pullman_Paris_Eiffel_Tower_Hotel-Paris_Ile_de_France.html,"4,0","18 Avenue de Suffren, 75015 Paris France",187147197985
3001,Pullman Paris Eiffel Tower Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d197985-Reviews-Pullman_Paris_Eiffel_Tower_Hotel-Paris_Ile_de_France.html,"4,0","18 Avenue de Suffren, 75015 Paris France",187147197985
3002,Pullman Paris La Défense,https://www.tripadvisor.fr/Hotel_Review-g1934807-d229620-Reviews-Pullman_Paris_La_Defense-La_Defense_Hauts_de_Seine_Ile_de_France.html,"4,5","11 Avenue De l'Arche, 92400, La Defense France",1934807229620
3003,Pullman Paris Eiffel Tower Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d197985-Reviews-Pullman_Paris_Eiffel_Tower_Hotel-Paris_Ile_de_France.html,"4,0","18 Avenue de Suffren, 75015 Paris France",187147197985
3004,Hôtel ibis Styles Paris Tolbiac Bibliotheque,https://www.tripadvisor.fr/Hotel_Review-g187147-d228019-Reviews-Hotel_ibis_Styles_Paris_Tolbiac_Bibliotheque-Paris_Ile_de_France.html,"4,0","21 rue de Tolbiac, 75013 Paris France",187147228019
3005,NH Collection Marseille,https://www.tripadvisor.fr/Hotel_Review-g187253-d12957244-Reviews-NH_Collection_Marseille-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html,"4,5","37 boulevard des Dames, 13002 Marseille France",18725312957244
3006,Hotel Mercure Paris CDG Airport & Convention,https://www.tripadvisor.fr/Hotel_Review-g196587-d197399-Reviews-Hotel_Mercure_Paris_CDG_Airport_Convention-Roissy_en_France_Val_d_Oise_Ile_de_France.html,"3,5","Route de la Commune Roissypole Ouest, 95712 Roissy-en-France France",196587197399
3007,Sofitel Lisbon Liberdade,https://www.tripadvisor.fr/Hotel_Review-g189158-d206891-Reviews-Sofitel_Lisbon_Liberdade-Lisbon_Lisbon_District_Central_Portugal.html,"4,5","Avenida da Liberdade 127, Lisbonne 1250-140 Portugal",189158206891
3008,ibis Styles Dinan Centre Ville,https://www.tripadvisor.fr/Hotel_Review-g187098-d557024-Reviews-Ibis_Styles_Dinan_Centre_Ville-Dinan_Cotes_d_Armor_Brittany.html,"4,5","1 Place Duclos Pinot, 22100, Dinan France",187098557024
3009,Novotel Porto Gaia,https://www.tripadvisor.fr/Hotel_Review-g580268-d248874-Reviews-Novotel_Porto_Gaia-Vila_Nova_de_Gaia_Porto_District_Northern_Portugal.html,"4,0","Rua Martir Sao Sebastiao, Vila Nova de Gaia 4400-499 Portugal",580268248874
3010,Mercure President Biarritz Plage,https://www.tripadvisor.fr/Hotel_Review-g187080-d572128-Reviews-Mercure_President_Biarritz_Plage-Biarritz_Basque_Country_Pyrenees_Atlantiques_Nouvelle_.html,"4,0","18 Place Georges Clemenceau, 64200 Biarritz France",187080572128
3011,Pullman Paris Eiffel Tower Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d197985-Reviews-Pullman_Paris_Eiffel_Tower_Hotel-Paris_Ile_de_France.html,"4,0","18 Avenue de Suffren, 75015 Paris France",187147197985
3012,Hôtel La Mandarine,https://www.tripadvisor.fr/Hotel_Review-g187242-d219949-Reviews-Hotel_La_Mandarine-Saint_Tropez_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html,"4,0","Chemin de la Belle Isnarde, 83990, Saint-Tropez France",187242219949
3013,Hôtel 34B - Astotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,"5,0","34 Rue Bergère, 75009 Paris France",1871479566832
3014,Hôtel 34B - Astotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,"5,0","34 Rue Bergère, 75009 Paris France",1871479566832
3015,Hôtel 34B - Astotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,"5,0","34 Rue Bergère, 75009 Paris France",1871479566832
3016,Hôtel 34B - Astotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,"5,0","34 Rue Bergère, 75009 Paris France",1871479566832
3017,A Cheda,https://www.tripadvisor.fr/Hotel_Review-g612416-d1468125-Reviews-A_Cheda-Bonifacio_Corse_du_Sud_Corsica.html,"4,5","Cavallo Morto, 20169 Bonifacio, Corse France",6124161468125
3018,Hôtel Moby Dick,https://www.tripadvisor.fr/Hotel_Review-g196484-d623067-Reviews-Moby_Dick_Hotel-Porto_Vecchio_Corse_du_Sud_Corsica.html,"3,0","Baie de Santa Guilia, 20537, Porto-Vecchio, Corse France",196484623067
3019,De la Chambre au Jardin,https://www.tripadvisor.fr/Hotel_Review-g1367699-d10715224-Reviews-De_la_Chambre_au_Jardin-Belleville_Rhone_Auvergne_Rhone_Alpes.html,"5,0","110 rue de la Republique, 69220 Belleville France",136769910715224
3020,Hôtel 34B - Astotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,"5,0","34 Rue Bergère, 75009 Paris France",1871479566832
3021,Hôtel 34B - Astotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d9566832-Reviews-Hotel_34B_Astotel-Paris_Ile_de_France.html,"5,0","34 Rue Bergère, 75009 Paris France",1871479566832
3022,Ibis Budget Brignoles Provence Verte,https://www.tripadvisor.fr/Hotel_Review-g644129-d7156060-Reviews-Ibis_Budget_Brignoles_Provence_Verte-Brignoles_Var_Provence_Alpes_Cote_d_Azur.html,"4,0","934 Chemin des Adrets, 83170 Brignoles France",6441297156060
3023,Ibis Budget Clermont Ferrand Centre Montferrand,https://www.tripadvisor.fr/Hotel_Review-g187091-d1071353-Reviews-Ibis_Budget_Clermont_Ferrand_Centre_Montferrand-Clermont_Ferrand_Puy_de_Dome_Auvergne_.html,"4,0","3 boulevard Ambroise Brugiere, 63100, Clermont-Ferrand France",1870911071353
3024,Ibis Colmar Centre,https://www.tripadvisor.fr/Hotel_Review-g187073-d196949-Reviews-Ibis_Colmar_Centre-Colmar_Haut_Rhin_Grand_Est.html,"3,5","10 rue Saint Eloi, 68000, Colmar France",187073196949
3025,Village Vacances Ramatuelle,https://www.tripadvisor.fr/Hotel_Review-g196678-d2707180-Reviews-Village_Vacances_Ramatuelle-Ramatuelle_Saint_Tropez_French_Riviera_Cote_d_Azur_Provenc.html,"3,5","1332 Route de Bonnes Terrasses, 83350 Ramatuelle, Saint-Tropez France",1966782707180
3026,Hotel Riu Tikida Dunas,https://www.tripadvisor.fr/Hotel_Review-g293731-d600207-Reviews-Hotel_Riu_Tikida_Dunas-Agadir_Souss_Massa.html,"4,5","Chemin des Dunes B.P. 901, Agadir 80000 Maroc",293731600207
3027,Hotel Sandra Club,https://www.tripadvisor.fr/Hotel_Review-g297943-d316528-Reviews-Hotel_Sandra_Club-Hammamet_Nabeul_Governorate.html,"3,0","Yasmine Hammamet, Hammamet 8050 Tunisie",297943316528
3028,Hôtel Apollon Montparnasse,https://www.tripadvisor.fr/Hotel_Review-g187147-d265343-Reviews-Hotel_Apollon_Montparnasse-Paris_Ile_de_France.html,"4,5","91 rue de l ouest 14 Arr., 75014 Paris France",187147265343
3029,Hôtel de France,https://www.tripadvisor.fr/Hotel_Review-g661384-d2087270-Reviews-Hotel_de_France-Lens_Pas_de_Calais_Hauts_de_France.html,"2,5","2 Pl du Général Charles de Gaulle, 62300, Lens France",6613842087270
3030,Hôtel de France,https://www.tripadvisor.fr/Hotel_Review-g661384-d2087270-Reviews-Hotel_de_France-Lens_Pas_de_Calais_Hauts_de_France.html,"2,5","2 Pl du Général Charles de Gaulle, 62300, Lens France",6613842087270
3031,Hôtel de France,https://www.tripadvisor.fr/Hotel_Review-g661384-d2087270-Reviews-Hotel_de_France-Lens_Pas_de_Calais_Hauts_de_France.html,"2,5","2 Pl du Général Charles de Gaulle, 62300, Lens France",6613842087270
3032,Hôtel de Thau,https://www.tripadvisor.fr/Hotel_Review-g1055322-d1417263-Reviews-Hotel_de_Thau-Meze_Herault_Occitanie.html,"4,0","1 Rue de la Paree, 34140 Meze France",10553221417263
3033,Hotel Terranostra,https://www.tripadvisor.fr/Hotel_Review-g187174-d6669359-Reviews-Hotel_Terranostra-Tarascon_sur_Ariege_Ariege_Occitanie.html,"4,5","7 Place Jean Jaures, 09400 Tarascon-sur-Ariège France",1871746669359
3034,Ibis Budget Poitiers Centre Gare,https://www.tripadvisor.fr/Hotel_Review-g187207-d4424147-Reviews-Ibis_Budget_Poitiers_Centre_Gare-Poitiers_Vienne_Nouvelle_Aquitaine.html,"4,0","12 boulevard du Pont Achard, 86000, Poitiers France",1872074424147
3035,Ibis Budget Senlis,https://www.tripadvisor.fr/Hotel_Review-g580154-d1072615-Reviews-Ibis_Budget_Senlis-Senlis_Oise_Hauts_de_France.html,"3,5","72 Avenue du General de Gaulle, 60300, Senlis France",5801541072615
3036,Hotel Aurelia,https://www.tripadvisor.fr/Hotel_Review-g1157729-d1151990-Reviews-Hotel_Aurelia-Vielle_Aure_Hautes_Pyrenees_Occitanie.html,"4,5","Route de Vieille Aure Saint-Lary, 65170 Vielle-Aure France",11577291151990
3037,Hôtel La Valiz,https://www.tripadvisor.fr/Hotel_Review-g187178-d238905-Reviews-Hotel_La_Valiz-Lille_Nord_Hauts_de_France.html,"4,5","13 Place de la Gare, 59800, Lille France",187178238905
3038,Hôtel Apollon Montparnasse,https://www.tripadvisor.fr/Hotel_Review-g187147-d265343-Reviews-Hotel_Apollon_Montparnasse-Paris_Ile_de_France.html,"4,5","91 rue de l ouest 14 Arr., 75014 Paris France",187147265343
3039,Hotel Gloria,https://www.tripadvisor.fr/Hotel_Review-g187264-d1225360-Reviews-Hotel_Gloria-Grenoble_Isere_Auvergne_Rhone_Alpes.html,"4,0","12 rue Aristide Berges, 38000, Grenoble France",1872641225360
3040,Hôtel Apollon Montparnasse,https://www.tripadvisor.fr/Hotel_Review-g187147-d265343-Reviews-Hotel_Apollon_Montparnasse-Paris_Ile_de_France.html,"4,5","91 rue de l ouest 14 Arr., 75014 Paris France",187147265343
3041,Les Plumes Hotel,https://www.tripadvisor.fr/Hotel_Review-g187147-d577658-Reviews-Les_Plumes_Hotel-Paris_Ile_de_France.html,"4,5","10 rue Lamartine, 75009 Paris France",187147577658
3042,Comfort Hotel Garden Lille Tourcoing,https://www.tripadvisor.fr/Hotel_Review-g226880-d229545-Reviews-Comfort_Hotel_Garden_Lille_Tourcoing-Bondues_Nord_Hauts_de_France.html,"4,5","3 avenue Henri Becquerel PA Ravennes les Francs, 59910 Bondues France",226880229545
3043,Kyriad Saint Malo Centre - Plage,https://www.tripadvisor.fr/Hotel_Review-g187104-d243585-Reviews-Kyriad_Saint_Malo_Centre_Plage-Saint_Malo_Ille_et_Vilaine_Brittany.html,"4,0","49 Chaussée du Sillon, 35400, Saint-Malo France",187104243585
3044,Hotel Crowne Plaza Lyon - Cité Internationale,https://www.tripadvisor.fr/Hotel_Review-g187265-d621359-Reviews-Hotel_Crowne_Plaza_Lyon_Cite_Internationale-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"4,5","22 quai Charles de Gaulle, 69006 Lyon France",187265621359
3045,Hotel 29 Lepic,https://www.tripadvisor.fr/Hotel_Review-g187147-d228768-Reviews-Hotel_29_Lepic-Paris_Ile_de_France.html,"4,0","29 rue Lepic 18th Arr., 75018 Paris France",187147228768
3046,Hotel Izzy by HappyCulture,https://www.tripadvisor.fr/Hotel_Review-g196569-d233578-Reviews-Hotel_Izzy_by_HappyCulture-Issy_les_Moulineaux_Hauts_de_Seine_Ile_de_France.html,"4,5","3 rue Georges Marie, 92130 Issy-les-Moulineaux France",196569233578
3047,Toyoko Inn Marseille Saint Charles,https://www.tripadvisor.fr/Hotel_Review-g187253-d14143086-Reviews-Toyoko_Inn_Marseille_Saint_Charles-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_A.html,"3,5","25 Avenue General Leclerc, 13003 Marseille France",18725314143086
3048,Hôtel Apollon Montparnasse,https://www.tripadvisor.fr/Hotel_Review-g187147-d265343-Reviews-Hotel_Apollon_Montparnasse-Paris_Ile_de_France.html,"4,5","91 rue de l ouest 14 Arr., 75014 Paris France",187147265343
3049,Hotel Miradour,https://www.tripadvisor.fr/Hotel_Review-g196507-d12368097-Reviews-Hotel_Miradour-Dax_Landes_Nouvelle_Aquitaine.html,"4,5","4 avenue Eugene Millies Lacroix, 40100 Dax France",19650712368097
3050,Hotel Touring au Lac,https://www.tripadvisor.fr/Hotel_Review-g188066-d290077-Reviews-Hotel_Touring_au_Lac-Neuchatel.html,"3,0","place Numa-Droz 1, Neuchâtel 2000 Suisse",188066290077
3051,Novotel Genève Airport France,https://www.tripadvisor.fr/Hotel_Review-g196701-d197269-Reviews-Novotel_Geneve_Airport_France-Ferney_Voltaire_Ain_Auvergne_Rhone_Alpes.html,"3,5","Chemin des Trois Noyers - Route de Meyrin, 01210 Ferney-Voltaire France",196701197269
3052,Movenpick Resort & Spa Tala Bay Aqaba,https://www.tripadvisor.fr/Hotel_Review-g298101-d1453456-Reviews-Movenpick_Resort_Spa_Tala_Bay_Aqaba-Aqaba_Al_Aqabah_Governorate.html,"4,5","South Beach Road Tala Bay Area - Aqaba, Aqaba 77110 Jordanie",2981011453456
3053,Hyatt Regency Paris Étoile,https://www.tripadvisor.fr/Hotel_Review-g187147-d595754-Reviews-Hyatt_Regency_Paris_Etoile-Paris_Ile_de_France.html,"4,0","3 Place du Général Kœnig, 75017 Paris France",187147595754
3054,Hyatt Regency Paris Étoile,https://www.tripadvisor.fr/Hotel_Review-g187147-d595754-Reviews-Hyatt_Regency_Paris_Etoile-Paris_Ile_de_France.html,"4,0","3 Place du Général Kœnig, 75017 Paris France",187147595754
3055,Hôtel Les Jardins de la Villa,https://www.tripadvisor.fr/Hotel_Review-g187147-d649881-Reviews-Hotel_Les_Jardins_de_la_Villa-Paris_Ile_de_France.html,"4,5","5 Rue Belidor, 75017 Paris France",187147649881
3056,Conrad Abu Dhabi Etihad Towers,https://www.tripadvisor.fr/Hotel_Review-g294013-d2154485-Reviews-Conrad_Abu_Dhabi_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,"4,5","West Corniche, Abou Dabi Émirats arabes unis",2940132154485
3057,Conrad Abu Dhabi Etihad Towers,https://www.tripadvisor.fr/Hotel_Review-g294013-d2154485-Reviews-Conrad_Abu_Dhabi_Etihad_Towers-Abu_Dhabi_Emirate_of_Abu_Dhabi.html,"4,5","West Corniche, Abou Dabi Émirats arabes unis",2940132154485
3058,Hôtel Les Jardins de la Villa,https://www.tripadvisor.fr/Hotel_Review-g187147-d649881-Reviews-Hotel_Les_Jardins_de_la_Villa-Paris_Ile_de_France.html,"4,5","5 Rue Belidor, 75017 Paris France",187147649881
3059,Park Regis Kris Kin Hotel,https://www.tripadvisor.fr/Hotel_Review-g295424-d1936989-Reviews-Park_Regis_Kris_Kin_Hotel-Dubai_Emirate_of_Dubai.html,"4,5","Sheikh Khalifah bin Zayed St. Opp Burjuman Centre, Dubaï 8264 Émirats arabes unis",2954241936989
3060,Hyatt Regency Paris Étoile,https://www.tripadvisor.fr/Hotel_Review-g187147-d595754-Reviews-Hyatt_Regency_Paris_Etoile-Paris_Ile_de_France.html,"4,0","3 Place du Général Kœnig, 75017 Paris France",187147595754
3061,The Resident Soho,https://www.tripadvisor.fr/Hotel_Review-g186338-d4062677-Reviews-The_Resident_Soho-London_England.html,"5,0","10 Carlisle Street Soho, Londres W1D 3BR Angleterre",1863384062677
3062,Timhotel Paris Gare de l'Est,https://www.tripadvisor.fr/Hotel_Review-g187147-d233792-Reviews-Timhotel_Paris_Gare_de_l_Est-Paris_Ile_de_France.html,"4,0","27 rue des Recollets, 75010 Paris France",187147233792
3063,Timhotel Paris Gare de l'Est,https://www.tripadvisor.fr/Hotel_Review-g187147-d233792-Reviews-Timhotel_Paris_Gare_de_l_Est-Paris_Ile_de_France.html,"4,0","27 rue des Recollets, 75010 Paris France",187147233792
3064,Terre De Loire,https://www.tripadvisor.fr/Hotel_Review-g2223610-d2186987-Reviews-Terre_De_Loire-Belleville_Sur_Loire_Cher_Berry_Centre_Val_de_Loire.html,"4,5","10, Route de Beaulieu, 18240 Belleville Sur Loire France",22236102186987
3065,Auberge Le Couchetat,https://www.tripadvisor.fr/Hotel_Review-g651727-d2270207-Reviews-Auberge_Le_Couchetat-La_Bresse_Vosges_Grand_Est.html,"4,5","La basse des Feignes, 88250 La Bresse France",6517272270207
3066,Timhotel Paris Gare de l'Est,https://www.tripadvisor.fr/Hotel_Review-g187147-d233792-Reviews-Timhotel_Paris_Gare_de_l_Est-Paris_Ile_de_France.html,"4,0","27 rue des Recollets, 75010 Paris France",187147233792
3067,Ibis Budget Vienne Sud,https://www.tripadvisor.fr/Hotel_Review-g187273-d3708796-Reviews-Ibis_Budget_Vienne_Sud-Vienne_Isere_Auvergne_Rhone_Alpes.html,"3,5","Cours de Verdun Place Camille Jouffray, 38200 Vienne France",1872733708796
3068,Apart'Hôtel Lyon Lumière,https://www.tripadvisor.fr/Hotel_Review-g187265-d2665655-Reviews-Apart_Hotel_Lagrange_Vacances_Lyon_Lumiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"4,0","81 cours Albert Thomas, 69003 Lyon France",1872652665655
3069,Ibis Budget Lyon Confluence,https://www.tripadvisor.fr/Hotel_Review-g187265-d7365860-Reviews-Ibis_Budget_Lyon_Centre_Confluence-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"3,5","24 Quai Perrache, 69002 Lyon France",1872657365860
3070,Appart'City Lyon Vaise Saint Cyr,https://www.tripadvisor.fr/Hotel_Review-g187265-d1378983-Reviews-Appart_City_Lyon_Vaise_Saint_Cyr-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"2,5","51 bis rue de Saint Cyr, 69009 Lyon France",1872651378983
3071,Mon Hôtel à Gap,https://www.tripadvisor.fr/Hotel_Review-g196680-d1529105-Reviews-Mon_Hotel_a_Gap-Gap_Hautes_Alpes_Provence_Alpes_Cote_d_Azur.html,"4,5","4 Place Frederic Euzieres, 05000 Gap France",1966801529105
3072,Le Relais Saint Charles,https://www.tripadvisor.fr/Hotel_Review-g187147-d2510848-Reviews-Le_Relais_Saint_Charles-Paris_Ile_de_France.html,"4,0","72 boulevard de Grenelle, 75015 Paris France",1871472510848
3073,Le Relais Saint Charles,https://www.tripadvisor.fr/Hotel_Review-g187147-d2510848-Reviews-Le_Relais_Saint_Charles-Paris_Ile_de_France.html,"4,0","72 boulevard de Grenelle, 75015 Paris France",1871472510848
3074,Hotel Glasgow Monceau,https://www.tripadvisor.fr/Hotel_Review-g187147-d650180-Reviews-Hotel_Glasgow_Monceau_by_Patrick_Hayat-Paris_Ile_de_France.html,"4,0","3 rue de la Felicite 17ème, 75017 Paris France",187147650180
3075,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
3076,Hôtel Orchidée,https://www.tripadvisor.fr/Hotel_Review-g187147-d233728-Reviews-Hotel_Orchidee-Paris_Ile_de_France.html,"4,0","65 rue de l ouest, 75014 Paris France",187147233728
3077,Ibis Budget Dieppe Centre Port,https://www.tripadvisor.fr/Hotel_Review-g207347-d14922459-Reviews-Ibis_Budget_Dieppe_Centre_Port-Dieppe_Seine_Maritime_Haute_Normandie_Normandy.html,"4,0","8 boulevard du General de Gaulle De Gaulle, 76200, Dieppe France",20734714922459
3078,Agriturismo Nuvolino,https://www.tripadvisor.fr/Hotel_Review-g664064-d2012921-Reviews-Agriturismo_Nuvolino-Monzambano_Province_of_Mantua_Lombardy.html,"4,5","Strada Nuvolino 61, 46040, Monzambano Italie",6640642012921
3079,Premiere Classe Bourg En Bresse - Montagnat,https://www.tripadvisor.fr/Hotel_Review-g3610821-d3546911-Reviews-Premiere_Classe_Bourg_En_Bresse_Montagnat-Montagnat_Ain_Auvergne_Rhone_Alpes.html,"4,0","Route De Certines, 01250 Montagnat France",36108213546911
3080,Poggio agli Ulivi,https://www.tripadvisor.fr/Hotel_Review-g1028928-d1485906-Reviews-Poggio_agli_Ulivi-Barberino_Di_Mugello_Tuscany.html,"4,5","Via Camoggiano 2, 50031, Barberino Di Mugello Italie",10289281485906
3081,Camping Capfun Le Val d'Authie,https://www.tripadvisor.fr/Hotel_Review-g2448794-d2428263-Reviews-Camping_Capfun_Le_Val_d_Authie-Villers_sur_Authie_Somme_Hauts_de_France.html,"4,5","20 route de Vercourt, 80120 Villers-sur-Authie France",24487942428263
3082,Casa Di Campagna in Toscana,https://www.tripadvisor.fr/Hotel_Review-g678032-d1128232-Reviews-Casa_Di_Campagna_in_Toscana-Sovicille_Tuscany.html,"5,0","Strada Dell'Aeroporto 5, 53018, Sovicille Italie",6780321128232
3083,Ibis Budget HONFLEUR Centre Ville,https://www.tripadvisor.fr/Hotel_Review-g187189-d300769-Reviews-Ibis_Budget_HONFLEUR_Centre_Ville-Honfleur_Calvados_Basse_Normandie_Normandy.html,"4,0","2 rue des Vases, 14600, Honfleur France",187189300769
